3.652400970458984375e-01
3.517849644025166644e-01
3.771694997946421490e-01
4.451589882373809814e-01
4.738159378369649066e-01
4.848601917425791608e-01
4.889850616455078125e-01
4.914511541525523053e-01
4.941391845544179096e-01
4.947832127412160053e-01
4.950107733408610211e-01
4.954748849074046002e-01
4.957370758056640625e-01
4.960387945175170898e-01
4.960812429587046490e-01
4.961134294668833600e-01
4.961405098438262939e-01
