5.364019473393758508e-01
5.058042903741201135e-01
4.995680650075276508e-01
4.995773881673812866e-01
4.995773086945216046e-01
4.995748202006022320e-01
4.995728631814320697e-01
4.995712339878082275e-01
4.995618164539337158e-01
