9.986589430838592740e-01
9.986601649790771695e-01
9.986600305220877383e-01
9.986545933309451950e-01
9.986539873503899045e-01
9.986577500668607499e-01
9.986620293569195006e-01
9.986575832662656360e-01
9.986522627431292376e-01
